Title,SentencesCount,Category1,Category2,Category3,Link,EnTitle,EnCat1,EnCat2,EnCat3,EnLink
رمزنگاری کوانتومی,28,فیزیک,مکانیک کوانتم,علوم اطلاعات کوانتومی,https://fa.wikipedia.org/wiki/%D8%B1%D9%85%D8%B2%D9%86%DA%AF%D8%A7%D8%B1%DB%8C_%DA%A9%D9%88%D8%A7%D9%86%D8%AA%D9%88%D9%85%DB%8C,Quantum cryptography,Physics,Quantum mechanics,Quantum information science,https://en.wikipedia.org/wiki/Quantum_cryptography
نشان‌گذاری برا-کت,16,فیزیک,مکانیک کوانتم,علوم اطلاعات کوانتومی,https://fa.wikipedia.org/wiki/%D9%86%D8%B4%D8%A7%D9%86%E2%80%8C%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C_%D8%A8%D8%B1%D8%A7-%DA%A9%D8%AA,Bra%E2%80%93ket notation,Physics,Quantum mechanics,Quantum information science,https://en.wikipedia.org/wiki/Bra%E2%80%93ket_notation
اثر کوریولیس,27,فیزیک,مکانیک کلاسیک,چرخش,https://fa.wikipedia.org/wiki/%D8%A7%D8%AB%D8%B1_%DA%A9%D9%88%D8%B1%DB%8C%D9%88%D9%84%DB%8C%D8%B3,Coriolis force,Physics,Classical mechanics,Rotation,https://en.wikipedia.org/wiki/Coriolis_force
برخورد,17,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%AE%D9%88%D8%B1%D8%AF,Collision,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Collision
تئوری تیر تیموشنکو,16,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%AA%D8%A6%D9%88%D8%B1%DB%8C_%D8%AA%DB%8C%D8%B1_%D8%AA%DB%8C%D9%85%D9%88%D8%B4%D9%86%DA%A9%D9%88,Timoshenko%E2%80%93Ehrenfest beam theory,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Timoshenko%E2%80%93Ehrenfest_beam_theory
تسلیم (مهندسی),30,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%AA%D8%B3%D9%84%DB%8C%D9%85_(%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C),Yield (engineering),Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Yield_(engineering)
تکانه,27,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%AA%DA%A9%D8%A7%D9%86%D9%87,Momentum,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Momentum
تنش برشی بحرانی منعکس‌شده,24,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%AA%D9%86%D8%B4_%D8%A8%D8%B1%D8%B4%DB%8C_%D8%A8%D8%AD%D8%B1%D8%A7%D9%86%DB%8C_%D9%85%D9%86%D8%B9%DA%A9%D8%B3%E2%80%8C%D8%B4%D8%AF%D9%87,Critical resolved shear stress,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Critical_resolved_shear_stress
تنش پسماند,21,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%AA%D9%86%D8%B4_%D9%BE%D8%B3%D9%85%D8%A7%D9%86%D8%AF,Residual stress,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Residual_stress
خزش نابجایی,28,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%AE%D8%B2%D8%B4_%D9%86%D8%A7%D8%A8%D8%AC%D8%A7%DB%8C%DB%8C,Dislocation creep,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Dislocation_creep
سیال غیرنیوتنی,19,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%84_%D8%BA%DB%8C%D8%B1%D9%86%DB%8C%D9%88%D8%AA%D9%86%DB%8C,Non-Newtonian fluid,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Non-Newtonian_fluid
قانون هوک,55,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D9%87%D9%88%DA%A9,Hooke%27s law,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Hooke%27s_law
کرنش جانبی,19,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%86%D8%B4_%D8%AC%D8%A7%D9%86%D8%A8%DB%8C,Lateral strain,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Lateral_strain
ماده گران‌روکشسان,16,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%D9%87_%DA%AF%D8%B1%D8%A7%D9%86%E2%80%8C%D8%B1%D9%88%DA%A9%D8%B4%D8%B3%D8%A7%D9%86,Viscoelasticity,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Viscoelasticity
ماده گران‌رومومسان,15,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%D9%87_%DA%AF%D8%B1%D8%A7%D9%86%E2%80%8C%D8%B1%D9%88%D9%85%D9%88%D9%85%D8%B3%D8%A7%D9%86,Viscoplasticity,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Viscoplasticity
مقاومت خمشی,16,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%AA_%D8%AE%D9%85%D8%B4%DB%8C,Flexural strength,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Flexural_strength
مواد کامپوزیت سلولی مونتاژشده برگشت‌پذیر,19,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%A7%D8%AF_%DA%A9%D8%A7%D9%85%D9%BE%D9%88%D8%B2%DB%8C%D8%AA_%D8%B3%D9%84%D9%88%D9%84%DB%8C_%D9%85%D9%88%D9%86%D8%AA%D8%A7%DA%98%D8%B4%D8%AF%D9%87_%D8%A8%D8%B1%DA%AF%D8%B4%D8%AA%E2%80%8C%D9%BE%D8%B0%DB%8C%D8%B1,Reversibly assembled cellular composite materials,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Reversibly_assembled_cellular_composite_materials
همبستگی و ردیابی تصویر دیجیتال,21,فیزیک,مکانیک کلاسیک,مکانیک محیط‌های پیوسته,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%A8%D8%B3%D8%AA%DA%AF%DB%8C_%D9%88_%D8%B1%D8%AF%DB%8C%D8%A7%D8%A8%DB%8C_%D8%AA%D8%B5%D9%88%DB%8C%D8%B1_%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84,Digital image correlation and tracking,Physics,Classical mechanics,Continuum mechanics,https://en.wikipedia.org/wiki/Digital_image_correlation_and_tracking
انتقال گرما,20,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D9%84_%DA%AF%D8%B1%D9%85%D8%A7,Heat transfer,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Heat_transfer
آسایش گرمایی,30,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D8%A7%DB%8C%D8%B4_%DA%AF%D8%B1%D9%85%D8%A7%DB%8C%DB%8C,Thermal comfort,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Thermal_comfort
پدیده لایدن‌فروست,15,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D9%BE%D8%AF%DB%8C%D8%AF%D9%87_%D9%84%D8%A7%DB%8C%D8%AF%D9%86%E2%80%8C%D9%81%D8%B1%D9%88%D8%B3%D8%AA,Leidenfrost effect,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Leidenfrost_effect
پنجره عایق,29,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D9%BE%D9%86%D8%AC%D8%B1%D9%87_%D8%B9%D8%A7%DB%8C%D9%82,Insulated glazing,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Insulated_glazing
ذخیره انرژی حرارتی,18,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D8%B0%D8%AE%DB%8C%D8%B1%D9%87_%D8%A7%D9%86%D8%B1%DA%98%DB%8C_%D8%AD%D8%B1%D8%A7%D8%B1%D8%AA%DB%8C,Thermal energy storage,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Thermal_energy_storage
ذخیره حرارتی,15,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D8%B0%D8%AE%DB%8C%D8%B1%D9%87_%D8%AD%D8%B1%D8%A7%D8%B1%D8%AA%DB%8C,Thermal mass,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Thermal_mass
عایق‌بندی ساختمان,31,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D8%B9%D8%A7%DB%8C%D9%82%E2%80%8C%D8%A8%D9%86%D8%AF%DB%8C_%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86,Building insulation,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Building_insulation
مبدل حرارتی پوسته و لوله,19,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D9%85%D8%A8%D8%AF%D9%84_%D8%AD%D8%B1%D8%A7%D8%B1%D8%AA%DB%8C_%D9%BE%D9%88%D8%B3%D8%AA%D9%87_%D9%88_%D9%84%D9%88%D9%84%D9%87,Shell and tube heat exchanger,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Shell_and_tube_heat_exchanger
مبدل گرمایی,31,فیزیک,ترمودینامیک,انتقال گرما,https://fa.wikipedia.org/wiki/%D9%85%D8%A8%D8%AF%D9%84_%DA%AF%D8%B1%D9%85%D8%A7%DB%8C%DB%8C,Heat exchanger,Physics,Thermodynamics,Heat transfer,https://en.wikipedia.org/wiki/Heat_exchanger
فشار بخار,30,فیزیک,ترمودینامیک,ترمودینامیک مهندسی,https://fa.wikipedia.org/wiki/%D9%81%D8%B4%D8%A7%D8%B1_%D8%A8%D8%AE%D8%A7%D8%B1,Vapor pressure,Physics,Thermodynamics,Engineering thermodynamics,https://en.wikipedia.org/wiki/Vapor_pressure
موتور جت,26,فیزیک,ترمودینامیک,ترمودینامیک مهندسی,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%AA%D9%88%D8%B1_%D8%AC%D8%AA,Jet engine,Physics,Thermodynamics,Engineering thermodynamics,https://en.wikipedia.org/wiki/Jet_engine
خاصیت مولی ظاهری,46,فیزیک,ترمودینامیک,ویژگی‌های ترمودینامیک,https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%D8%B5%DB%8C%D8%AA_%D9%85%D9%88%D9%84%DB%8C_%D8%B8%D8%A7%D9%87%D8%B1%DB%8C,Apparent molar property,Physics,Thermodynamics,Thermodynamic properties,https://en.wikipedia.org/wiki/Apparent_molar_property
آزمون انتشار امواج صوتی,27,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D9%88%D9%86_%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1_%D8%A7%D9%85%D9%88%D8%A7%D8%AC_%D8%B5%D9%88%D8%AA%DB%8C,Acoustic emission,Materials science,,,https://en.wikipedia.org/wiki/Acoustic_emission
آزمون کشش,50,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D9%88%D9%86_%DA%A9%D8%B4%D8%B4,Tensile testing,Materials science,,,https://en.wikipedia.org/wiki/Tensile_testing
آستنیت,15,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%D8%AA%D9%86%DB%8C%D8%AA,Austenite,Materials science,,,https://en.wikipedia.org/wiki/Austenite
آسیب هیدروژنی,22,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%DB%8C%D8%A8_%D9%87%DB%8C%D8%AF%D8%B1%D9%88%DA%98%D9%86%DB%8C,Hydrogen damage,Materials science,,,https://en.wikipedia.org/wiki/Hydrogen_damage
آلومینا زیرکونیا,40,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A2%D9%84%D9%88%D9%85%DB%8C%D9%86%D8%A7_%D8%B2%DB%8C%D8%B1%DA%A9%D9%88%D9%86%DB%8C%D8%A7,Zirconia alumina,Materials science,,,https://en.wikipedia.org/wiki/Zirconia_alumina
آلیاژهای آنتروپی بالا,25,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A2%D9%84%DB%8C%D8%A7%DA%98%D9%87%D8%A7%DB%8C_%D8%A2%D9%86%D8%AA%D8%B1%D9%88%D9%BE%DB%8C_%D8%A8%D8%A7%D9%84%D8%A7,High-entropy alloy,Materials science,,,https://en.wikipedia.org/wiki/High-entropy_alloy
ابرمومسانی,33,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D9%85%D9%88%D9%85%D8%B3%D8%A7%D9%86%DB%8C,Superplasticity,Materials science,,,https://en.wikipedia.org/wiki/Superplasticity
اتصال انبساطی,20,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AA%D8%B5%D8%A7%D9%84_%D8%A7%D9%86%D8%A8%D8%B3%D8%A7%D8%B7%DB%8C,Expansion joint,Materials science,,,https://en.wikipedia.org/wiki/Expansion_joint
اثر پورتوین-لوشاتلیه,17,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AB%D8%B1_%D9%BE%D9%88%D8%B1%D8%AA%D9%88%DB%8C%D9%86-%D9%84%D9%88%D8%B4%D8%A7%D8%AA%D9%84%DB%8C%D9%87,Portevin%E2%80%93Le Chatelier effect,Materials science,,,https://en.wikipedia.org/wiki/Portevin%E2%80%93Le_Chatelier_effect
اثر مگنتوالکتریک,20,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AB%D8%B1_%D9%85%DA%AF%D9%86%D8%AA%D9%88%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%DB%8C%DA%A9,Magnetoelectric effect,Materials science,,,https://en.wikipedia.org/wiki/Magnetoelectric_effect
اصلاح سطح مواد,18,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84%D8%A7%D8%AD_%D8%B3%D8%B7%D8%AD_%D9%85%D9%88%D8%A7%D8%AF,Surface modification,Materials science,,,https://en.wikipedia.org/wiki/Surface_modification
اکستروژن,23,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%D9%88%DA%98%D9%86,Extrusion,Materials science,,,https://en.wikipedia.org/wiki/Extrusion
انرژی انباشتگی گسل,16,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%B1%DA%98%DB%8C_%D8%A7%D9%86%D8%A8%D8%A7%D8%B4%D8%AA%DA%AF%DB%8C_%DA%AF%D8%B3%D9%84,Stacking-fault energy,Materials science,,,https://en.wikipedia.org/wiki/Stacking-fault_energy
بتن مسلح,29,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%A8%D8%AA%D9%86_%D9%85%D8%B3%D9%84%D8%AD,Reinforced concrete,Materials science,,,https://en.wikipedia.org/wiki/Reinforced_concrete
پوشش سد حرارتی,21,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%B4%D8%B4_%D8%B3%D8%AF_%D8%AD%D8%B1%D8%A7%D8%B1%D8%AA%DB%8C,Thermal barrier coating,Materials science,,,https://en.wikipedia.org/wiki/Thermal_barrier_coating
پولیش بخار,15,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D9%84%DB%8C%D8%B4_%D8%A8%D8%AE%D8%A7%D8%B1,Vapor polishing,Materials science,,,https://en.wikipedia.org/wiki/Vapor_polishing
تاریخچه علم مواد,26,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%DA%86%D9%87_%D8%B9%D9%84%D9%85_%D9%85%D9%88%D8%A7%D8%AF,History of materials science,Materials science,,,https://en.wikipedia.org/wiki/History_of_materials_science
تصویربرداری پراش منسجم,15,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B5%D9%88%DB%8C%D8%B1%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C_%D9%BE%D8%B1%D8%A7%D8%B4_%D9%85%D9%86%D8%B3%D8%AC%D9%85,Coherent diffraction imaging,Materials science,,,https://en.wikipedia.org/wiki/Coherent_diffraction_imaging
تفکیک (علم مواد),31,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%AA%D9%81%DA%A9%DB%8C%DA%A9_(%D8%B9%D9%84%D9%85_%D9%85%D9%88%D8%A7%D8%AF),Segregation (materials science),Materials science,,,https://en.wikipedia.org/wiki/Segregation_(materials_science)
چدن نشکن,19,علم مواد,,,https://fa.wikipedia.org/wiki/%DA%86%D8%AF%D9%86_%D9%86%D8%B4%DA%A9%D9%86,Ductile iron,Materials science,,,https://en.wikipedia.org/wiki/Ductile_iron
حالت‌های سطح,41,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D9%84%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%B3%D8%B7%D8%AD,Surface states,Materials science,,,https://en.wikipedia.org/wiki/Surface_states
دستگاه تست جهانی,16,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87_%D8%AA%D8%B3%D8%AA_%D8%AC%D9%87%D8%A7%D9%86%DB%8C,Universal testing machine,Materials science,,,https://en.wikipedia.org/wiki/Universal_testing_machine
رادیودارو,24,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%AF%DB%8C%D9%88%D8%AF%D8%A7%D8%B1%D9%88,Radiopharmaceutical,Materials science,,,https://en.wikipedia.org/wiki/Radiopharmaceutical
رشد دانه,19,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B1%D8%B4%D8%AF_%D8%AF%D8%A7%D9%86%D9%87,Grain growth,Materials science,,,https://en.wikipedia.org/wiki/Grain_growth
شکل دهی (roll forming),15,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B4%DA%A9%D9%84_%D8%AF%D9%87%DB%8C_(roll_forming),roll forming,Materials science,,,https://en.wikipedia.org/wiki/roll_forming
سازوکارهای استحکام‌بخشی مواد,26,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%88%DA%A9%D8%A7%D8%B1%D9%87%D8%A7%DB%8C_%D8%A7%D8%B3%D8%AA%D8%AD%DA%A9%D8%A7%D9%85%E2%80%8C%D8%A8%D8%AE%D8%B4%DB%8C_%D9%85%D9%88%D8%A7%D8%AF,Strengthening mechanisms of materials,Materials science,,,https://en.wikipedia.org/wiki/Strengthening_mechanisms_of_materials
سختکاری سطحی با لیزر,24,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%AE%D8%AA%DA%A9%D8%A7%D8%B1%DB%8C_%D8%B3%D8%B7%D8%AD%DB%8C_%D8%A8%D8%A7_%D9%84%DB%8C%D8%B2%D8%B1,Laser peening,Materials science,,,https://en.wikipedia.org/wiki/Laser_peening
سختی,15,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B3%D8%AE%D8%AA%DB%8C,Hardness,Materials science,,,https://en.wikipedia.org/wiki/Hardness
سلول سندان الماس,36,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D9%88%D9%84_%D8%B3%D9%86%D8%AF%D8%A7%D9%86_%D8%A7%D9%84%D9%85%D8%A7%D8%B3,Diamond anvil cell,Materials science,,,https://en.wikipedia.org/wiki/Diamond_anvil_cell
سوده‌شناسی,21,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%AF%D9%87%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C,Tribology,Materials science,,,https://en.wikipedia.org/wiki/Tribology
سی‌تی اسکن صنعتی,16,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%E2%80%8C%D8%AA%DB%8C_%D8%A7%D8%B3%DA%A9%D9%86_%D8%B5%D9%86%D8%B9%D8%AA%DB%8C,Industrial computed tomography,Materials science,,,https://en.wikipedia.org/wiki/Industrial_computed_tomography
شیمی تجزیه,17,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D9%85%DB%8C_%D8%AA%D8%AC%D8%B2%DB%8C%D9%87,Analytical chemistry,Materials science,,,https://en.wikipedia.org/wiki/Analytical_chemistry
طیف سنج پس پراکندگی رادرفورد,28,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B7%DB%8C%D9%81_%D8%B3%D9%86%D8%AC_%D9%BE%D8%B3_%D9%BE%D8%B1%D8%A7%DA%A9%D9%86%D8%AF%DA%AF%DB%8C_%D8%B1%D8%A7%D8%AF%D8%B1%D9%81%D9%88%D8%B1%D8%AF,Rutherford backscattering spectrometry,Materials science,,,https://en.wikipedia.org/wiki/Rutherford_backscattering_spectrometry
طیف سنجی پراکندگی یون کم انرژی,17,علم مواد,,,https://fa.wikipedia.org/wiki/%D8%B7%DB%8C%D9%81_%D8%B3%D9%86%D8%AC%DB%8C_%D9%BE%D8%B1%D8%A7%DA%A9%D9%86%D8%AF%DA%AF%DB%8C_%DB%8C%D9%88%D9%86_%DA%A9%D9%85_%D8%A7%D9%86%D8%B1%DA%98%DB%8C,Low-energy ion scattering,Materials science,,,https://en.wikipedia.org/wiki/Low-energy_ion_scattering
فرآیند اغتشاشی اصطکاکی,16,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A2%DB%8C%D9%86%D8%AF_%D8%A7%D8%BA%D8%AA%D8%B4%D8%A7%D8%B4%DB%8C_%D8%A7%D8%B5%D8%B7%DA%A9%D8%A7%DA%A9%DB%8C,Friction stir processing,Materials science,,,https://en.wikipedia.org/wiki/Friction_stir_processing
فراساختار,23,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D8%B3%D8%A7%D8%AE%D8%AA%D8%A7%D8%B1,Ultrastructure,Materials science,,,https://en.wikipedia.org/wiki/Ultrastructure
فرکتوگرافی,22,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%DA%A9%D8%AA%D9%88%DA%AF%D8%B1%D8%A7%D9%81%DB%8C,Fractography,Materials science,,,https://en.wikipedia.org/wiki/Fractography
کامپوزیت‌های چوبی شفاف,16,علم مواد,,,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%85%D9%BE%D9%88%D8%B2%DB%8C%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%DA%86%D9%88%D8%A8%DB%8C_%D8%B4%D9%81%D8%A7%D9%81,Transparent wood composite,Materials science,,,https://en.wikipedia.org/wiki/Transparent_wood_composite
کمانش,47,علم مواد,,,https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%86%D8%B4,Buckling,Materials science,,,https://en.wikipedia.org/wiki/Buckling
لایه نازک,31,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%84%D8%A7%DB%8C%D9%87_%D9%86%D8%A7%D8%B2%DA%A9,Thin film,Materials science,,,https://en.wikipedia.org/wiki/Thin_film
لغزش,16,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%84%D8%BA%D8%B2%D8%B4,Slip (materials science),Materials science,,,https://en.wikipedia.org/wiki/Slip_(materials_science)
مدل میدان فاز,17,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%85%D8%AF%D9%84_%D9%85%DB%8C%D8%AF%D8%A7%D9%86_%D9%81%D8%A7%D8%B2,Phase-field model,Materials science,,,https://en.wikipedia.org/wiki/Phase-field_model
مقاومت فشاری,16,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%AA_%D9%81%D8%B4%D8%A7%D8%B1%DB%8C,Compressive strength,Materials science,,,https://en.wikipedia.org/wiki/Compressive_strength
مکسین,19,علم مواد,,,https://fa.wikipedia.org/wiki/%D9%85%DA%A9%D8%B3%DB%8C%D9%86,MXenes,Materials science,,,https://en.wikipedia.org/wiki/MXenes
آس‌پخت,16,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%A2%D8%B3%E2%80%8C%D9%BE%D8%AE%D8%AA,Austempering,Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Austempering
آلیاژ حافظه‌دار,18,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%A2%D9%84%DB%8C%D8%A7%DA%98_%D8%AD%D8%A7%D9%81%D8%B8%D9%87%E2%80%8C%D8%AF%D8%A7%D8%B1,Shape-memory alloy,Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Shape-memory_alloy
ابرآلیاژ,32,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A2%D9%84%DB%8C%D8%A7%DA%98,Superalloy,Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Superalloy
اثر کرکندال,19,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AB%D8%B1_%DA%A9%D8%B1%DA%A9%D9%86%D8%AF%D8%A7%D9%84,Kirkendall effect,Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Kirkendall_effect
اثر هال-پچ,20,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AB%D8%B1_%D9%87%D8%A7%D9%84-%D9%BE%DA%86,Grain boundary strengthening,Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Grain_boundary_strengthening
برگشت دادن,16,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%DA%AF%D8%B4%D8%AA_%D8%AF%D8%A7%D8%AF%D9%86,Tempering (metallurgy),Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Tempering_(metallurgy)
تبلور مجدد,16,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%AA%D8%A8%D9%84%D9%88%D8%B1_%D9%85%D8%AC%D8%AF%D8%AF,Recrystallization (metallurgy),Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Recrystallization_(metallurgy)
تبلور مجدد پویا,15,علم مواد,متالورژی,,https://fa.wikipedia.org/wiki/%D8%AA%D8%A8%D9%84%D9%88%D8%B1_%D9%85%D8%AC%D8%AF%D8%AF_%D9%BE%D9%88%DB%8C%D8%A7,Dynamic recrystallization,Materials science,Metallurgy,,https://en.wikipedia.org/wiki/Dynamic_recrystallization
